usage_id,facility_id,district,date,blood_group,units_used,is_spike_day,spike_reason
USG001504,FAC006,Ballari,2025-11-29,O+,2,False,
USG001505,FAC006,Ballari,2025-11-30,B+,1,False,
USG001506,FAC006,Ballari,2025-12-03,B+,3,False,
USG001507,FAC006,Ballari,2025-12-04,O+,3,False,
USG001508,FAC006,Ballari,2025-12-04,B+,1,False,
USG001509,FAC006,Ballari,2025-12-05,B+,3,False,
USG001510,FAC006,Ballari,2025-12-08,B+,2,False,
USG001511,FAC006,Ballari,2025-12-10,O-,3,False,
USG001512,FAC006,Ballari,2025-12-17,A-,1,False,
USG001513,FAC006,Ballari,2025-12-19,AB+,1,False,
USG001514,FAC006,Ballari,2025-12-19,A-,1,False,
USG001515,FAC006,Ballari,2025-12-21,O-,1,False,
USG001516,FAC006,Ballari,2025-12-22,A+,3,False,
USG001517,FAC006,Ballari,2025-12-23,B+,3,False,
USG001518,FAC006,Ballari,2025-12-25,O+,1,False,
USG001519,FAC006,Ballari,2025-12-25,AB+,2,False,
USG001520,FAC006,Ballari,2025-12-25,A-,2,False,
USG001521,FAC006,Ballari,2025-12-26,O-,3,False,
USG001522,FAC006,Ballari,2025-12-27,AB+,4,True,Local incident spike
USG001523,FAC006,Ballari,2025-12-28,O-,2,False,
USG001524,FAC006,Ballari,2025-12-29,AB-,3,False,
USG001525,FAC006,Ballari,2026-01-01,A+,5,True,New Year travel period
USG001526,FAC006,Ballari,2026-01-03,A+,1,False,
USG001527,FAC006,Ballari,2026-01-04,A-,1,False,
USG001528,FAC006,Ballari,2026-01-05,O+,3,False,
USG001529,FAC006,Ballari,2026-01-12,AB+,3,False,
USG001530,FAC006,Ballari,2026-01-15,B+,2,False,
USG001531,FAC006,Ballari,2026-01-21,O+,2,False,
USG001532,FAC006,Ballari,2026-01-21,AB+,2,False,
USG001533,FAC006,Ballari,2026-01-22,O+,3,False,
USG001534,FAC006,Ballari,2026-01-26,A+,2,False,
USG001535,FAC006,Ballari,2026-01-29,AB+,2,False,
USG001536,FAC006,Ballari,2026-02-01,A+,2,False,
USG001537,FAC006,Ballari,2026-02-02,B+,2,False,
USG001538,FAC006,Ballari,2026-02-02,A-,1,False,
USG001539,FAC006,Ballari,2026-02-05,O+,3,False,
USG001540,FAC006,Ballari,2026-02-05,B+,2,False,
USG001541,FAC006,Ballari,2026-02-06,O+,4,True,Local incident spike
USG001542,FAC006,Ballari,2026-02-07,O+,1,False,
USG001543,FAC006,Ballari,2026-02-08,AB+,2,False,
USG001544,FAC006,Ballari,2026-02-13,O+,2,False,
USG001545,FAC006,Ballari,2026-02-14,O-,1,False,
USG001546,FAC006,Ballari,2026-02-15,A+,3,False,
USG001547,FAC006,Ballari,2026-02-18,A+,1,False,
USG001548,FAC006,Ballari,2026-02-19,O+,3,False,
USG001549,FAC006,Ballari,2026-02-21,O-,2,False,
USG001550,FAC006,Ballari,2026-02-24,B+,1,False,
USG001551,FAC006,Ballari,2026-02-25,A+,1,False,
USG001552,FAC006,Ballari,2026-02-26,O+,1,False,
USG001553,FAC006,Ballari,2026-02-26,B+,3,False,
USG001554,FAC006,Ballari,2026-02-26,A-,1,False,
USG001555,FAC006,Ballari,2026-03-02,O+,1,False,
USG001556,FAC006,Ballari,2026-03-02,O-,3,False,
USG001557,FAC006,Ballari,2026-03-03,B+,2,False,
USG001558,FAC006,Ballari,2026-03-04,A-,1,False,
USG001559,FAC006,Ballari,2026-03-09,O+,1,False,
USG001560,FAC006,Ballari,2026-03-10,B+,2,False,
USG001561,FAC006,Ballari,2026-03-12,A+,1,False,
USG001562,FAC006,Ballari,2026-03-15,O-,1,False,
USG001563,FAC006,Ballari,2026-03-19,B+,1,False,
USG001564,FAC006,Ballari,2026-03-20,AB-,1,False,
USG001565,FAC006,Ballari,2026-03-22,B+,1,False,
USG001566,FAC006,Ballari,2026-03-22,AB-,1,False,
USG001567,FAC006,Ballari,2026-03-28,AB-,3,False,
USG001568,FAC006,Ballari,2026-03-30,O+,1,False,
USG001569,FAC006,Ballari,2026-04-01,O+,3,False,
USG001570,FAC006,Ballari,2026-04-17,B+,3,False,
USG001571,FAC006,Ballari,2026-04-18,B+,3,False,
USG001572,FAC006,Ballari,2026-04-22,O-,3,False,
USG001573,FAC006,Ballari,2026-04-24,A+,2,False,
USG001574,FAC006,Ballari,2026-04-26,A+,1,False,
USG001575,FAC006,Ballari,2026-04-27,O+,1,False,
USG001576,FAC006,Ballari,2026-04-27,A-,2,False,
USG001577,FAC006,Ballari,2026-04-29,A+,1,False,
USG001578,FAC006,Ballari,2026-05-03,AB+,2,False,
USG001579,FAC006,Ballari,2026-05-05,O+,2,False,
USG001580,FAC006,Ballari,2026-05-05,A+,2,False,
USG001581,FAC006,Ballari,2026-05-15,A+,3,False,
USG001582,FAC006,Ballari,2026-05-16,A+,3,False,
USG001583,FAC006,Ballari,2026-05-17,A+,3,False,
USG001584,FAC006,Ballari,2026-05-20,B+,1,False,
USG001585,FAC006,Ballari,2026-05-21,A+,3,False,
USG001586,FAC006,Ballari,2026-05-22,A-,1,False,
USG001587,FAC006,Ballari,2026-05-22,AB-,1,False,
USG001588,FAC006,Ballari,2026-05-23,A+,3,False,
USG001589,FAC006,Ballari,2026-05-24,B+,1,False,
USG001590,FAC006,Ballari,2026-05-27,B+,2,False,
USG001591,FAC006,Ballari,2026-05-31,O+,1,False,
USG001592,FAC006,Ballari,2026-06-01,AB+,2,False,
USG001593,FAC006,Ballari,2026-06-04,B+,1,False,
USG001594,FAC006,Ballari,2026-06-11,O+,2,False,
USG001595,FAC006,Ballari,2026-06-16,O+,3,False,
USG001596,FAC006,Ballari,2026-06-16,A+,1,False,
USG001597,FAC006,Ballari,2026-06-26,A+,1,False,
USG001598,FAC006,Ballari,2026-06-27,O-,3,False,
USG001599,FAC006,Ballari,2026-07-05,A-,2,False,
USG001600,FAC006,Ballari,2026-07-07,B+,1,False,
USG001601,FAC006,Ballari,2026-07-09,O+,3,False,
USG001602,FAC006,Ballari,2026-07-09,O-,2,False,
USG001603,FAC006,Ballari,2026-07-10,A+,2,False,
USG001604,FAC006,Ballari,2026-07-13,B+,2,False,
USG001605,FAC006,Ballari,2026-07-17,B+,1,True,Monsoon peak flood-risk weeks
USG001606,FAC006,Ballari,2026-07-17,A+,5,True,Monsoon peak flood-risk weeks
USG001607,FAC006,Ballari,2026-07-19,O+,3,True,Monsoon peak flood-risk weeks
USG001608,FAC006,Ballari,2026-07-19,B+,5,True,Monsoon peak flood-risk weeks
USG001609,FAC006,Ballari,2026-07-21,AB-,3,True,Monsoon peak flood-risk weeks
USG001610,FAC006,Ballari,2026-07-22,O+,1,True,Monsoon peak flood-risk weeks
USG001611,FAC006,Ballari,2026-07-25,O+,3,True,Monsoon peak flood-risk weeks
USG001612,FAC006,Ballari,2026-07-28,O+,3,True,Monsoon peak flood-risk weeks
USG001613,FAC006,Ballari,2026-07-29,B+,4,True,Monsoon peak flood-risk weeks
USG001614,FAC006,Ballari,2026-07-30,O+,3,True,Monsoon peak flood-risk weeks
USG001615,FAC006,Ballari,2026-08-01,B+,3,True,Monsoon peak flood-risk weeks
USG001616,FAC006,Ballari,2026-08-01,O-,5,True,Monsoon peak flood-risk weeks
USG001617,FAC007,Ballari,2025-08-17,A+,1,False,
USG001618,FAC007,Ballari,2025-08-23,O+,1,False,
USG001619,FAC007,Ballari,2025-08-24,B+,1,False,
USG001620,FAC007,Ballari,2025-08-28,O+,2,False,
USG001621,FAC007,Ballari,2025-09-15,A+,1,False,
USG001622,FAC007,Ballari,2025-09-20,A+,2,True,Festival travel peak (Dasara)
USG001623,FAC007,Ballari,2025-09-29,A+,3,True,Festival travel peak (Dasara)
USG001624,FAC007,Ballari,2025-10-11,B+,1,False,
USG001625,FAC007,Ballari,2025-10-15,A+,2,False,
USG001626,FAC007,Ballari,2025-10-18,B+,2,False,
USG001627,FAC007,Ballari,2025-10-31,O-,1,False,
USG001628,FAC007,Ballari,2025-11-05,O+,1,False,
USG001629,FAC007,Ballari,2025-11-29,A+,2,False,
USG001630,FAC007,Ballari,2025-12-09,B+,1,False,
USG001631,FAC007,Ballari,2025-12-23,A+,2,False,
USG001632,FAC007,Ballari,2025-12-27,B+,2,False,
USG001633,FAC007,Ballari,2025-12-30,O+,2,True,New Year travel period
USG001634,FAC007,Ballari,2026-01-05,A+,1,False,
USG001635,FAC007,Ballari,2026-01-06,A+,1,False,
USG001636,FAC007,Ballari,2026-01-23,O-,1,False,
USG001637,FAC007,Ballari,2026-01-30,O+,1,False,
USG001638,FAC007,Ballari,2026-02-03,A+,2,False,
USG001639,FAC007,Ballari,2026-02-05,O+,1,False,
USG001640,FAC007,Ballari,2026-02-17,A+,2,False,
USG001641,FAC007,Ballari,2026-02-23,O+,2,False,
USG001642,FAC007,Ballari,2026-03-12,B+,2,False,
USG001643,FAC007,Ballari,2026-03-14,B+,2,False,
USG001644,FAC007,Ballari,2026-03-27,A+,2,False,
USG001645,FAC007,Ballari,2026-03-31,O+,1,False,
USG001646,FAC007,Ballari,2026-04-08,B+,2,False,
USG001647,FAC007,Ballari,2026-04-21,B+,1,False,
USG001648,FAC007,Ballari,2026-04-21,O+,2,False,
USG001649,FAC007,Ballari,2026-04-23,B+,1,False,
USG001650,FAC007,Ballari,2026-04-24,B+,1,False,
USG001651,FAC007,Ballari,2026-05-23,O+,2,False,
USG001652,FAC007,Ballari,2026-05-25,B+,1,False,
USG001653,FAC007,Ballari,2026-05-30,A+,2,False,
USG001654,FAC007,Ballari,2026-06-09,O-,2,False,
USG001655,FAC007,Ballari,2026-06-26,A+,2,False,
USG001656,FAC007,Ballari,2026-06-30,A+,1,False,
USG001657,FAC007,Ballari,2026-07-04,B+,1,False,
USG001658,FAC007,Ballari,2026-07-16,O+,1,True,Monsoon peak flood-risk weeks
USG001659,FAC007,Ballari,2026-07-25,O+,3,True,Monsoon peak flood-risk weeks
USG001660,FAC007,Ballari,2026-07-26,O-,3,True,Monsoon peak flood-risk weeks
USG001661,FAC007,Ballari,2026-07-27,O+,2,True,Monsoon peak flood-risk weeks
USG001662,FAC007,Ballari,2026-08-01,A+,3,True,Monsoon peak flood-risk weeks
USG001663,FAC008,Ballari,2025-08-04,A+,1,True,Monsoon peak flood-risk weeks
USG001664,FAC008,Ballari,2025-08-08,B+,1,False,
USG001665,FAC008,Ballari,2025-08-26,B+,1,False,
USG001666,FAC008,Ballari,2025-09-13,A+,1,False,
USG001667,FAC008,Ballari,2025-09-28,O-,1,True,Festival travel peak (Dasara)
USG001668,FAC008,Ballari,2025-09-30,B+,3,True,Festival travel peak (Dasara)
USG001669,FAC008,Ballari,2025-10-01,O+,2,True,Festival travel peak (Dasara)
USG001670,FAC008,Ballari,2025-10-08,B+,2,True,Festival travel peak (Dasara)
USG001671,FAC008,Ballari,2025-10-08,O+,3,True,Festival travel peak (Dasara)
USG001672,FAC008,Ballari,2025-10-18,B+,1,False,
USG001673,FAC008,Ballari,2025-10-19,B+,2,False,
USG001674,FAC008,Ballari,2025-10-20,B+,1,False,
USG001675,FAC008,Ballari,2025-11-03,B+,1,False,
USG001676,FAC008,Ballari,2025-12-21,A+,1,False,
USG001677,FAC008,Ballari,2025-12-25,B+,1,False,
USG001678,FAC008,Ballari,2025-12-29,B+,2,False,
USG001679,FAC008,Ballari,2026-01-01,O+,3,True,New Year travel period
USG001680,FAC008,Ballari,2026-01-19,B+,2,False,
USG001681,FAC008,Ballari,2026-01-22,O+,1,False,
USG001682,FAC008,Ballari,2026-02-04,A+,1,True,Local incident spike
USG001683,FAC008,Ballari,2026-02-06,O+,2,False,
USG001684,FAC008,Ballari,2026-02-07,B+,2,False,
USG001685,FAC008,Ballari,2026-02-10,O+,2,False,
USG001686,FAC008,Ballari,2026-02-15,B+,2,False,
USG001687,FAC008,Ballari,2026-02-27,A+,2,False,
USG001688,FAC008,Ballari,2026-02-28,O+,1,False,
USG001689,FAC008,Ballari,2026-03-02,O+,2,False,
USG001690,FAC008,Ballari,2026-03-25,A+,1,False,
USG001691,FAC008,Ballari,2026-04-01,O-,2,False,
USG001692,FAC008,Ballari,2026-04-05,A+,2,False,
USG001693,FAC008,Ballari,2026-04-07,A+,2,False,
USG001694,FAC008,Ballari,2026-04-11,A+,1,False,
USG001695,FAC008,Ballari,2026-04-21,A+,2,False,
USG001696,FAC008,Ballari,2026-04-28,A+,1,False,
USG001697,FAC008,Ballari,2026-05-22,A+,1,False,
USG001698,FAC008,Ballari,2026-06-03,O-,2,False,
USG001699,FAC008,Ballari,2026-06-13,O-,2,False,
USG001700,FAC008,Ballari,2026-06-14,A+,1,False,
USG001701,FAC008,Ballari,2026-06-26,B+,1,False,
USG001702,FAC008,Ballari,2026-07-06,B+,1,False,
USG001703,FAC008,Ballari,2026-07-07,A+,2,False,
USG001704,FAC008,Ballari,2026-07-14,O+,1,False,
USG001705,FAC008,Ballari,2026-07-18,O+,3,True,Monsoon peak flood-risk weeks
USG001706,FAC008,Ballari,2026-07-21,B+,2,True,Monsoon peak flood-risk weeks
USG001707,FAC008,Ballari,2026-08-01,A+,2,True,Monsoon peak flood-risk weeks
USG001708,FAC009,Ballari,2025-08-06,B+,2,False,
USG001709,FAC009,Ballari,2025-08-07,O+,1,False,
USG001710,FAC009,Ballari,2025-09-04,O+,2,False,
USG001711,FAC009,Ballari,2025-09-07,O+,2,False,
USG001712,FAC009,Ballari,2025-09-11,O+,2,False,
USG001713,FAC009,Ballari,2025-09-17,B+,3,True,Festival travel peak (Dasara)
USG001714,FAC009,Ballari,2025-09-20,O+,3,True,Festival travel peak (Dasara)
USG001715,FAC009,Ballari,2025-10-09,A+,1,True,Festival travel peak (Dasara)
USG001716,FAC009,Ballari,2025-10-20,B+,2,False,
USG001717,FAC009,Ballari,2025-10-22,O+,2,False,
USG001718,FAC009,Ballari,2025-10-29,O+,1,False,
USG001719,FAC009,Ballari,2025-11-03,O+,1,False,
USG001720,FAC009,Ballari,2025-11-06,B+,1,False,
USG001721,FAC009,Ballari,2025-11-11,O+,2,False,
USG001722,FAC009,Ballari,2025-11-15,O+,2,False,
USG001723,FAC009,Ballari,2025-11-20,O-,2,False,
USG001724,FAC009,Ballari,2025-11-24,A+,1,False,
USG001725,FAC009,Ballari,2025-12-06,A+,2,False,
USG001726,FAC009,Ballari,2025-12-11,B+,2,False,
USG001727,FAC009,Ballari,2025-12-13,O+,1,False,
USG001728,FAC009,Ballari,2026-01-18,B+,2,True,Local incident spike
USG001729,FAC009,Ballari,2026-01-27,O+,2,False,
USG001730,FAC009,Ballari,2026-02-06,O+,2,False,
USG001731,FAC009,Ballari,2026-02-11,B+,1,False,
USG001732,FAC009,Ballari,2026-02-19,B+,1,False,
USG001733,FAC009,Ballari,2026-02-20,O+,2,False,
USG001734,FAC009,Ballari,2026-03-01,A+,2,False,
USG001735,FAC009,Ballari,2026-03-16,O+,2,False,
USG001736,FAC009,Ballari,2026-04-11,O+,2,False,
USG001737,FAC009,Ballari,2026-04-20,O-,2,False,
USG001738,FAC009,Ballari,2026-05-21,O+,1,False,
USG001739,FAC009,Ballari,2026-06-01,O+,1,False,
USG001740,FAC009,Ballari,2026-06-13,A+,2,False,
USG001741,FAC009,Ballari,2026-07-10,A+,2,False,
USG001742,FAC009,Ballari,2026-07-19,B+,3,True,Monsoon peak flood-risk weeks
USG001743,FAC009,Ballari,2026-07-21,B+,3,True,Monsoon peak flood-risk weeks
USG001744,FAC009,Ballari,2026-07-22,B+,3,True,Monsoon peak flood-risk weeks
USG001745,FAC009,Ballari,2026-07-22,O-,3,True,Monsoon peak flood-risk weeks
USG001746,FAC009,Ballari,2026-07-29,O+,3,True,Monsoon peak flood-risk weeks
USG001747,FAC010,Vijayanagara,2025-08-02,B+,2,True,Monsoon peak flood-risk weeks
USG001748,FAC010,Vijayanagara,2025-08-02,AB+,5,True,Monsoon peak flood-risk weeks
USG001749,FAC010,Vijayanagara,2025-08-02,A-,6,True,Monsoon peak flood-risk weeks
USG001750,FAC010,Vijayanagara,2025-08-02,B-,2,True,Monsoon peak flood-risk weeks
USG001751,FAC010,Vijayanagara,2025-08-02,AB-,4,True,Monsoon peak flood-risk weeks
USG001752,FAC010,Vijayanagara,2025-08-03,O+,4,True,Monsoon peak flood-risk weeks
USG001753,FAC010,Vijayanagara,2025-08-03,B+,5,True,Monsoon peak flood-risk weeks
USG001754,FAC010,Vijayanagara,2025-08-03,A+,2,True,Monsoon peak flood-risk weeks
USG001755,FAC010,Vijayanagara,2025-08-04,A+,3,True,Monsoon peak flood-risk weeks
USG001756,FAC010,Vijayanagara,2025-08-05,O+,3,True,Monsoon peak flood-risk weeks
USG001757,FAC010,Vijayanagara,2025-08-05,A+,3,True,Monsoon peak flood-risk weeks
USG001758,FAC010,Vijayanagara,2025-08-07,O-,3,False,
USG001759,FAC010,Vijayanagara,2025-08-07,AB-,4,False,
USG001760,FAC010,Vijayanagara,2025-08-09,O+,1,False,
USG001761,FAC010,Vijayanagara,2025-08-10,O+,4,False,
USG001762,FAC010,Vijayanagara,2025-08-10,AB+,2,False,
USG001763,FAC010,Vijayanagara,2025-08-11,O+,3,False,
USG001764,FAC010,Vijayanagara,2025-08-11,A+,3,False,
USG001765,FAC010,Vijayanagara,2025-08-14,A+,1,False,
USG001766,FAC010,Vijayanagara,2025-08-16,B+,2,False,
USG001767,FAC010,Vijayanagara,2025-08-16,AB+,2,False,
USG001768,FAC010,Vijayanagara,2025-08-17,B+,2,False,
USG001769,FAC010,Vijayanagara,2025-08-18,A+,4,False,
USG001770,FAC010,Vijayanagara,2025-08-19,O+,3,False,
USG001771,FAC010,Vijayanagara,2025-08-19,O-,1,False,
USG001772,FAC010,Vijayanagara,2025-08-21,O+,2,False,
USG001773,FAC010,Vijayanagara,2025-08-22,O+,3,False,
USG001774,FAC010,Vijayanagara,2025-08-22,B+,2,False,
USG001775,FAC010,Vijayanagara,2025-08-22,A+,1,False,
USG001776,FAC010,Vijayanagara,2025-08-22,O-,2,False,
USG001777,FAC010,Vijayanagara,2025-08-23,AB+,1,False,
USG001778,FAC010,Vijayanagara,2025-08-24,O+,3,False,
USG001779,FAC010,Vijayanagara,2025-08-26,A+,2,False,
USG001780,FAC010,Vijayanagara,2025-08-26,AB+,4,False,
USG001781,FAC010,Vijayanagara,2025-08-27,O+,3,False,
USG001782,FAC010,Vijayanagara,2025-08-27,A-,1,False,
USG001783,FAC010,Vijayanagara,2025-08-29,B-,1,False,
USG001784,FAC010,Vijayanagara,2025-08-30,O+,1,False,
USG001785,FAC010,Vijayanagara,2025-08-30,O-,1,False,
USG001786,FAC010,Vijayanagara,2025-09-03,O+,2,False,
USG001787,FAC010,Vijayanagara,2025-09-03,AB+,2,False,
USG001788,FAC010,Vijayanagara,2025-09-04,A+,2,False,
USG001789,FAC010,Vijayanagara,2025-09-04,O-,2,False,
USG001790,FAC010,Vijayanagara,2025-09-07,B+,1,False,
USG001791,FAC010,Vijayanagara,2025-09-07,O-,4,False,
USG001792,FAC010,Vijayanagara,2025-09-11,O+,3,False,
USG001793,FAC010,Vijayanagara,2025-09-11,AB+,4,False,
USG001794,FAC010,Vijayanagara,2025-09-15,AB+,2,False,
USG001795,FAC010,Vijayanagara,2025-09-16,O-,5,True,Festival travel peak (Dasara)
USG001796,FAC010,Vijayanagara,2025-09-18,O+,6,True,Festival travel peak (Dasara)
USG001797,FAC010,Vijayanagara,2025-09-19,O-,6,True,Festival travel peak (Dasara)
USG001798,FAC010,Vijayanagara,2025-09-20,B+,3,True,Festival travel peak (Dasara)
USG001799,FAC010,Vijayanagara,2025-09-20,A-,2,True,Festival travel peak (Dasara)
USG001800,FAC010,Vijayanagara,2025-09-21,O+,2,True,Festival travel peak (Dasara)
USG001801,FAC010,Vijayanagara,2025-09-22,B+,3,True,Festival travel peak (Dasara)
USG001802,FAC010,Vijayanagara,2025-09-22,O-,4,True,Festival travel peak (Dasara)
USG001803,FAC010,Vijayanagara,2025-09-23,B+,3,True,Festival travel peak (Dasara)
USG001804,FAC010,Vijayanagara,2025-09-24,B+,5,True,Festival travel peak (Dasara)
USG001805,FAC010,Vijayanagara,2025-09-24,O-,3,True,Festival travel peak (Dasara)
USG001806,FAC010,Vijayanagara,2025-09-24,AB-,3,True,Festival travel peak (Dasara)
USG001807,FAC010,Vijayanagara,2025-09-25,AB+,4,True,Festival travel peak (Dasara)
USG001808,FAC010,Vijayanagara,2025-09-25,O-,5,True,Festival travel peak (Dasara)
USG001809,FAC010,Vijayanagara,2025-09-26,O+,1,True,Festival travel peak (Dasara)
USG001810,FAC010,Vijayanagara,2025-09-26,A-,5,True,Festival travel peak (Dasara)
USG001811,FAC010,Vijayanagara,2025-09-26,B-,1,True,Festival travel peak (Dasara)
USG001812,FAC010,Vijayanagara,2025-09-26,AB-,6,True,Festival travel peak (Dasara)
USG001813,FAC010,Vijayanagara,2025-09-27,B+,3,True,Festival travel peak (Dasara)
USG001814,FAC010,Vijayanagara,2025-09-27,A+,1,True,Festival travel peak (Dasara)
USG001815,FAC010,Vijayanagara,2025-09-27,AB-,2,True,Festival travel peak (Dasara)
USG001816,FAC010,Vijayanagara,2025-09-28,O+,6,True,Festival travel peak (Dasara)
USG001817,FAC010,Vijayanagara,2025-09-28,AB+,6,True,Festival travel peak (Dasara)
USG001818,FAC010,Vijayanagara,2025-09-28,O-,1,True,Festival travel peak (Dasara)
USG001819,FAC010,Vijayanagara,2025-09-28,AB-,3,True,Festival travel peak (Dasara)
USG001820,FAC010,Vijayanagara,2025-09-29,O+,1,True,Festival travel peak (Dasara)
USG001821,FAC010,Vijayanagara,2025-09-29,B-,7,True,Festival travel peak (Dasara)
USG001822,FAC010,Vijayanagara,2025-09-30,A-,2,True,Festival travel peak (Dasara)
USG001823,FAC010,Vijayanagara,2025-10-01,B+,3,True,Festival travel peak (Dasara)
USG001824,FAC010,Vijayanagara,2025-10-01,AB+,5,True,Festival travel peak (Dasara)
USG001825,FAC010,Vijayanagara,2025-10-02,O+,3,True,Festival travel peak (Dasara)
USG001826,FAC010,Vijayanagara,2025-10-03,AB+,5,True,Festival travel peak (Dasara)
USG001827,FAC010,Vijayanagara,2025-10-04,O+,3,True,Festival travel peak (Dasara)
USG001828,FAC010,Vijayanagara,2025-10-05,AB+,5,True,Festival travel peak (Dasara)
USG001829,FAC010,Vijayanagara,2025-10-06,AB+,7,True,Festival travel peak (Dasara)
USG001830,FAC010,Vijayanagara,2025-10-06,A-,5,True,Festival travel peak (Dasara)
USG001831,FAC010,Vijayanagara,2025-10-06,AB-,7,True,Festival travel peak (Dasara)
USG001832,FAC010,Vijayanagara,2025-10-07,O+,4,True,Festival travel peak (Dasara)
USG001833,FAC010,Vijayanagara,2025-10-08,O+,3,True,Festival travel peak (Dasara)
USG001834,FAC010,Vijayanagara,2025-10-08,O-,1,True,Festival travel peak (Dasara)
USG001835,FAC010,Vijayanagara,2025-10-08,AB-,3,True,Festival travel peak (Dasara)
USG001836,FAC010,Vijayanagara,2025-10-09,O+,3,True,Festival travel peak (Dasara)
USG001837,FAC010,Vijayanagara,2025-10-09,B+,3,True,Festival travel peak (Dasara)
USG001838,FAC010,Vijayanagara,2025-10-12,B-,3,False,
USG001839,FAC010,Vijayanagara,2025-10-14,O+,2,False,
USG001840,FAC010,Vijayanagara,2025-10-14,B+,1,False,
USG001841,FAC010,Vijayanagara,2025-10-14,B-,1,False,
USG001842,FAC010,Vijayanagara,2025-10-15,O+,3,True,Local incident spike
USG001843,FAC010,Vijayanagara,2025-10-15,A-,4,True,Local incident spike
USG001844,FAC010,Vijayanagara,2025-10-15,AB-,7,True,Local incident spike
USG001845,FAC010,Vijayanagara,2025-10-16,A+,1,False,
USG001846,FAC010,Vijayanagara,2025-10-18,O+,4,False,
USG001847,FAC010,Vijayanagara,2025-10-20,O+,2,False,
USG001848,FAC010,Vijayanagara,2025-10-20,B+,4,False,
USG001849,FAC010,Vijayanagara,2025-10-22,O+,1,False,
USG001850,FAC010,Vijayanagara,2025-10-22,O-,4,False,
USG001851,FAC010,Vijayanagara,2025-10-23,B+,1,False,
USG001852,FAC010,Vijayanagara,2025-10-25,B-,1,True,Local incident spike
USG001853,FAC010,Vijayanagara,2025-10-25,AB-,2,True,Local incident spike
USG001854,FAC010,Vijayanagara,2025-10-27,B+,2,False,
USG001855,FAC010,Vijayanagara,2025-10-27,O-,2,False,
USG001856,FAC010,Vijayanagara,2025-10-27,B-,2,False,
USG001857,FAC010,Vijayanagara,2025-10-27,AB-,3,False,
USG001858,FAC010,Vijayanagara,2025-10-28,AB+,4,False,
USG001859,FAC010,Vijayanagara,2025-10-29,B+,2,False,
USG001860,FAC010,Vijayanagara,2025-10-29,O-,3,False,
USG001861,FAC010,Vijayanagara,2025-10-31,A-,4,False,
USG001862,FAC010,Vijayanagara,2025-11-01,AB+,1,False,
USG001863,FAC010,Vijayanagara,2025-11-02,AB+,1,False,
USG001864,FAC010,Vijayanagara,2025-11-05,O+,4,False,
USG001865,FAC010,Vijayanagara,2025-11-05,B+,2,False,
USG001866,FAC010,Vijayanagara,2025-11-08,B+,3,False,
USG001867,FAC010,Vijayanagara,2025-11-12,O+,4,False,
USG001868,FAC010,Vijayanagara,2025-11-12,B+,1,False,
USG001869,FAC010,Vijayanagara,2025-11-12,A-,3,False,
USG001870,FAC010,Vijayanagara,2025-11-12,AB-,2,False,
USG001871,FAC010,Vijayanagara,2025-11-14,A-,1,False,
USG001872,FAC010,Vijayanagara,2025-11-15,B+,4,False,
USG001873,FAC010,Vijayanagara,2025-11-15,AB+,3,False,
USG001874,FAC010,Vijayanagara,2025-11-15,B-,3,False,
USG001875,FAC010,Vijayanagara,2025-11-16,O+,2,False,
USG001876,FAC010,Vijayanagara,2025-11-17,O+,4,False,
USG001877,FAC010,Vijayanagara,2025-11-17,A+,2,False,
USG001878,FAC010,Vijayanagara,2025-11-18,AB-,3,False,
USG001879,FAC010,Vijayanagara,2025-11-19,A+,3,False,
USG001880,FAC010,Vijayanagara,2025-11-20,A+,4,False,
USG001881,FAC010,Vijayanagara,2025-11-24,O+,4,False,
USG001882,FAC010,Vijayanagara,2025-11-24,O-,4,False,
USG001883,FAC010,Vijayanagara,2025-11-24,AB-,3,False,
USG001884,FAC010,Vijayanagara,2025-11-27,A+,1,False,
USG001885,FAC010,Vijayanagara,2025-11-28,O+,2,False,
USG001886,FAC010,Vijayanagara,2025-11-29,A+,3,False,
USG001887,FAC010,Vijayanagara,2025-11-30,A+,2,False,
USG001888,FAC010,Vijayanagara,2025-11-30,B-,2,False,
USG001889,FAC010,Vijayanagara,2025-12-02,O+,4,False,
